,train_start,train_end,test_start,test_end,model_type,classifier,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,f1_at_1,p_at_2,a_at_2,r_at_2,f1_at_2,p_at_5,a_at_5,r_at_5,f1_at_5,p_at_10,a_at_10,r_at_10,f1_at_10,p_at_20,a_at_20,r_at_20,f1_at_20,p_at_30,a_at_30,r_at_30,f1_at_30,p_at_50,a_at_50,r_at_50,f1_at_50
16,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.5055379927771003,0.38362068965517243,0.7487765089722676,0.015350120731286651,0.029519071310116086,0.35698924731182796,0.7453850777024127,0.028630562262849258,0.05300973974133802,0.3805841924398625,0.7391602987893878,0.07640565712314591,0.12726228095374892,0.3516530699871189,0.7214304112647033,0.1412556053811659,0.20155038759689922,0.34220695577501076,0.6879883231733493,0.2749223870300104,0.3048967100229534,0.3279908414424728,0.6478921610715206,0.39530872714729215,0.35851712810886904,0.3097793423199107,0.5608740448184082,0.6222835460503622,0.4136428776153626
17,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.5033009368287285,0.33620689655172414,0.7478320597578776,0.013452914798206279,0.02587064676616916,0.37849462365591396,0.7462436678973127,0.030355294929285962,0.05620309755708128,0.38745704467353953,0.7398471709453078,0.07778544325629527,0.12956047112898592,0.39330184628595966,0.7297587361552331,0.15798551224560192,0.22542143472376028,0.3679690854443967,0.6982914055121491,0.29561917902725077,0.32785003825554704,0.3501717229536348,0.6612003090924702,0.42204208347706107,0.3827623963710309,0.3234309264188203,0.5745256289173177,0.6497067954467057,0.43187159644597306
18,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.5094820421576082,0.3793103448275862,0.7486906499527776,0.015177647464642981,0.029187396351575454,0.3720430107526882,0.7459860908388426,0.02983787512935495,0.0552450902123583,0.38402061855670105,0.7395037348673478,0.0770955501897206,0.12841137604136743,0.36281665951051956,0.7236627457714433,0.14573991031390135,0.20794881259997539,0.35208243881494206,0.6919378380698893,0.2828561572956192,0.3136954858454476,0.338294218660561,0.6540740104748004,0.4077268023456364,0.3697794462693571,0.31046621447583067,0.5615609169743282,0.6236633321835116,0.4145600458584121
19,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.5009015710760991,0.3620689655172414,0.7483472138748175,0.014487754398068299,0.027860696517412933,0.3849462365591398,0.7465012449557826,0.03087271472921697,0.05716110490180425,0.3943298969072165,0.7405340431012278,0.07916522938944463,0.1318586613042229,0.3928724774581365,0.7296728771357431,0.15781303897895826,0.22517534145441123,0.37398024903392013,0.7006954580578689,0.3004484304932735,0.33320581484315226,0.35374928448769316,0.6633467845797201,0.4263539151431528,0.38667292351008914,0.3266935691594402,0.5777882716579377,0.6562607795791652,0.43622814560045853
20,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.5067241309421456,0.36637931034482757,0.7484330728943075,0.014660227664711969,0.028192371475953566,0.32903225806451614,0.7442689104490426,0.026388409796481545,0.048858374580871784,0.3247422680412371,0.733579462522538,0.06519489479130734,0.10858948577994829,0.3142979819665092,0.7139606765690736,0.12625043118316662,0.18014027316352899,0.3095749248604551,0.6749377522108697,0.24870645050017248,0.27582249426166794,0.3033772180881511,0.633124409719241,0.3656433252845809,0.33161270139214766,0.28908731862282133,0.5401820211213187,0.5807174887892377,0.38601318429349385
21,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.49779563767238844,0.36637931034482757,0.7484330728943075,0.014660227664711969,0.028192371475953566,0.3720430107526882,0.7459860908388426,0.02983787512935495,0.0552450902123583,0.35137457044673537,0.736241092126728,0.07054156605726113,0.11749497270899166,0.3516530699871189,0.7214304112647033,0.1412556053811659,0.20155038759689922,0.334907685702018,0.6850691165106895,0.26905829596412556,0.29839326702371843,0.32842014882655984,0.6481497381299905,0.3958261469472232,0.3589863913655561,0.31484502446982054,0.5659397269683181,0.6324594687823387,0.4204069934078532
22,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.49199736759423685,0.3793103448275862,0.7486906499527776,0.015177647464642981,0.029187396351575454,0.4021505376344086,0.7471881171117026,0.032252500862366335,0.05971579115439885,0.34965635738831613,0.7360693740877479,0.07019661952397378,0.11692042516518242,0.33791326749677975,0.7186829226410234,0.13573646084856847,0.19367540297772853,0.33039931300987546,0.6832660771013995,0.26543635736460847,0.2943764345830145,0.31911848883800803,0.6425689018631408,0.38461538461538464,0.3488190208040044,0.30127929939040093,0.5523740018888984,0.6052086926526389,0.402292920607624
23,2012-01-01,2012-04-30,2012-07-01,2012-10-31,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",21180,23294,0.4959121046028675,0.375,0.7486047909332876,0.01500517419799931,0.028855721393034828,0.3870967741935484,0.7465871039752726,0.031045187995860642,0.05748044068337857,0.36254295532646047,0.7373572593800979,0.07278371852362883,0.1212295317437518,0.36496350364963503,0.7240920408688932,0.1466022766471197,0.2091792789467208,0.35358522971232287,0.6925388512063192,0.28406347016212485,0.3150344299923489,0.34716657126502576,0.6593972696831802,0.418420144877544,0.37947755357422175,0.32111273289259035,0.5722074353910879,0.6450500172473267,0.4287761536256807
24,2012-01-01,2012-04-30,2012-07-01,2012-10-31,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=1, random_state=None)",21180,23294,0.5011674575043064,1.0,0.7610543487593372,0.040013797861331496,0.07694859038142621,1.0,0.7710569245299219,0.08020006898930666,0.1484911384320613,1.0,0.801064651841676,0.20075888237323214,0.33438667049698356,1.0,0.8510775306945995,0.401690238013108,0.573151224314015,0.9358093602404466,0.9253885120631923,0.7518109692997585,0.8337796480489671,0.6237836290784201,0.8253627543573452,0.7518109692997585,0.6818395119662131,0.3742594659568988,0.6253541684553963,0.7518109692997585,0.49974204643164233
25,2012-01-01,2012-04-30,2012-07-01,2012-10-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='warn', tol=0.0001,
          verbose=0, warm_start=False)",21180,23294,0.5002876180992357,0.44396551724137934,0.7499785352451275,0.017764746464298035,0.03416252072968491,0.3655913978494624,0.7457285137803726,0.029320455329423938,0.05428708286763532,0.37714776632302405,0.7388168627114279,0.07571576405657122,0.12611318586613043,0.37183340489480465,0.7254657851807332,0.14936184891341842,0.21311677125630615,0.3407041648776299,0.6873873100369193,0.27371507416350466,0.30355776587605204,0.320406410990269,0.6433416330385507,0.38616764401517767,0.3502268105740654,0.27818322314759164,0.5292779256460891,0.5588133839254915,0.37145313843508165
26,2012-01-01,2012-04-30,2012-07-01,2012-10-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='warn', tol=0.0001,
          verbose=0, warm_start=False)",21180,23294,0.5015774906141263,0.4525862068965517,0.7501502532841074,0.018109692997585376,0.03482587064676617,0.40860215053763443,0.7474456941701726,0.03276992066229734,0.06067379849912183,0.4166666666666667,0.7427663776079677,0.08364953432218006,0.13932777937374316,0.40875912408759124,0.732849660856873,0.16419454984477405,0.23428079242032732,0.36925719192786605,0.698806559629089,0.29665401862711277,0.32899770466717676,0.3490269032627361,0.6605134369365502,0.4206622973439117,0.38151102768653217,0.3150167425088006,0.566111445007298,0.632804415315626,0.42063628546861564
27,2012-01-01,2012-04-30,2012-07-01,2012-10-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='warn', tol=0.0001,
          verbose=0, warm_start=False)",21180,23294,0.5024028061487232,0.47413793103448276,0.7505795483815575,0.018972059330803724,0.03648424543946932,0.4645161290322581,0.7496780286769125,0.03725422559503277,0.06897652882005428,0.4493127147766323,0.7460290203485876,0.09020351845463953,0.15024418270611894,0.4306569343065693,0.7372284708508628,0.17299068644360124,0.24683154915713057,0.38686131386861317,0.7058469992272688,0.3107968264918938,0.34468247895944915,0.3566113337149399,0.66506396496952,0.42980338047602623,0.38980134522133586,0.31553189662574055,0.566626599124238,0.6338392549154881,0.4213241616509028
28,2012-01-01,2012-04-30,2012-07-01,2012-10-31,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn', n_jobs=-1,
          penalty='l2', random_state=None, solver='warn', tol=0.0001,
          verbose=0, warm_start=False)",21180,23294,0.5022901701436552,0.49137931034482757,0.7509229844595174,0.019661952397378408,0.037810945273631845,0.45806451612903226,0.7494204516184425,0.03673680579510176,0.06801852147533131,0.43900343642611683,0.7449987121147077,0.08813383925491548,0.14679689744326344,0.4109059682267067,0.733278955954323,0.16505691617799242,0.23551125876707274,0.37483898668956633,0.701038894135829,0.3011383235598482,0.3339709257842387,0.3504579278763595,0.6613720271314502,0.4223870300103484,0.38307523854215547,0.31518846054778055,0.566283163046278,0.6331493618489135,0.42086557752937803
